time,signal_1
78.324,-17649
78.325,-17478
78.326,-17216
78.327,-16956
78.328,-16884
78.329,-17557
78.330,-18547
78.331,-18663
78.332,-18537
78.333,-18484
78.334,-18632
78.335,-18602
78.336,-18441
78.337,-18467
78.338,-18837
78.339,-19084
78.340,-18632
78.341,-17884
78.342,-16941
78.343,-16055
78.344,-15743
78.345,-15666
78.346,-15511
78.347,-15299
78.348,-15145
78.349,-15189
78.350,-15407
78.351,-15759
78.352,-16172
78.353,-16112
78.354,-15551
78.355,-14969
78.356,-14560
78.357,-14409
78.358,-14521
78.359,-14619
78.360,-14554
78.361,-14566
78.362,-14886
78.363,-15284
78.364,-15752
78.365,-16159
78.366,-16491
78.367,-16616
78.368,-16694
78.369,-16866
78.370,-17072
78.371,-16990
78.372,-16831
78.373,-16827
78.374,-16926
78.375,-16922
78.376,-17041
78.377,-17152
78.378,-17176
78.379,-17087
78.380,-17009
78.381,-16906
78.382,-16839
78.383,-16694
78.384,-16603
78.385,-16747
78.386,-16967
78.387,-17081
78.388,-16768
78.389,-16439
78.390,-16335
78.391,-16265
78.392,-16152
78.393,-16077
78.394,-16059
78.395,-16036
78.396,-16119
78.397,-16222
78.398,-16320
78.399,-16369
78.400,-16464
78.401,-16617
78.402,-16692
78.403,-16641
78.404,-16771
78.405,-16959
78.406,-17014
78.407,-17028
78.408,-16993
78.409,-17113
78.410,-17185
78.411,-17141
78.412,-17106
78.413,-17061
78.414,-16979
78.415,-16979
78.416,-17030
78.417,-17039
78.418,-17069
78.419,-17012
78.420,-17153
78.421,-17372
78.422,-17286
78.423,-17072
78.424,-16997
78.425,-16892
78.426,-16854
78.427,-16932
78.428,-16941
78.429,-16907
78.430,-16819
78.431,-16682
78.432,-16707
78.433,-16598
78.434,-16418
78.435,-16423
78.436,-16641
78.437,-16613
78.438,-16480
78.439,-16367
78.440,-16501
78.441,-16673
78.442,-16612
78.443,-16560
78.444,-16523
78.445,-16650
78.446,-16797
78.447,-16962
78.448,-16907
78.449,-16784
78.450,-16762
78.451,-16764
78.452,-16766
78.453,-16839
78.454,-16933
78.455,-17019
78.456,-17081
78.457,-17227
78.458,-17405
78.459,-17398
78.460,-17236
78.461,-17148
78.462,-17024
78.463,-17027
78.464,-17244
78.465,-17579
78.466,-17749
78.467,-17702
78.468,-17626
78.469,-17287
78.470,-16979
78.471,-16884
78.472,-16898
78.473,-17003
78.474,-17064
78.475,-17112
78.476,-17257
78.477,-17420
78.478,-17364
78.479,-17062
78.480,-16602
78.481,-16216
78.482,-15979
78.483,-15959
78.484,-16074
78.485,-16597
78.486,-17304
78.487,-17788
78.488,-17923
78.489,-17854
78.490,-17670
78.491,-17324
78.492,-16986
78.493,-16849
78.494,-16699
78.495,-16631
78.496,-16614
78.497,-16614
78.498,-16607
78.499,-16605
78.500,-16564
78.501,-16655
78.502,-16696
78.503,-16572
78.504,-16786
78.505,-17233
78.506,-17680
78.507,-18146
78.508,-18484
78.509,-18585
78.510,-18735
78.511,-18921
78.512,-19115
78.513,-19112
78.514,-18783
78.515,-18585
78.516,-18474
78.517,-18307
78.518,-18227
78.519,-18077
78.520,-18035
78.521,-18076
78.522,-18139
78.523,-18179
78.524,-18193
78.525,-18274
78.526,-18465
78.527,-18595
78.528,-18481
78.529,-18379
78.530,-18435
78.531,-18624
78.532,-18994
78.533,-19300
78.534,-19231
78.535,-19054
78.536,-18946
78.537,-18962
78.538,-18760
78.539,-18545
78.540,-18301
78.541,-18118
78.542,-18259
78.543,-18471
78.544,-18565
78.545,-18687
78.546,-18833
78.547,-18939
78.548,-19072
78.549,-19149
78.550,-19125
78.551,-19179
78.552,-19298
78.553,-19381
78.554,-19412
78.555,-19418
78.556,-19466
78.557,-19482
78.558,-19454
78.559,-19396
78.560,-19459
78.561,-19489
78.562,-19449
78.563,-19356
78.564,-19253
78.565,-19214
78.566,-19125
78.567,-19139
78.568,-19111
78.569,-19087
78.570,-19086
78.571,-19034
78.572,-18922
78.573,-18872
78.574,-18911
78.575,-18882
78.576,-18849
78.577,-18857
78.578,-18880
78.579,-18850
78.580,-18811
78.581,-18701
78.582,-18649
78.583,-18642
78.584,-18643
78.585,-18656
78.586,-18721
78.587,-18857
78.588,-19012
78.589,-19052
78.590,-18833
78.591,-18629
78.592,-18361
78.593,-18301
78.594,-18331
78.595,-18239
78.596,-18027
78.597,-17884
78.598,-17762
78.599,-17626
78.600,-17549
78.601,-17430
78.602,-17272
78.603,-17109
78.604,-16986
78.605,-16797
78.606,-16756
78.607,-16704
78.608,-16606
78.609,-16354
78.610,-16254
78.611,-16302
78.612,-16404
78.613,-16642
78.614,-16667
78.615,-16582
78.616,-16529
78.617,-16591
78.618,-16612
78.619,-16662
78.620,-16642
78.621,-16691
78.622,-16757
78.623,-16701
78.624,-16793
78.625,-16756
78.626,-16687
78.627,-16627
78.628,-16430
78.629,-16384
78.630,-16329
78.631,-16322
78.632,-16206
78.633,-16252
78.634,-16329
78.635,-16172
78.636,-16031
78.637,-15961
78.638,-15877
78.639,-15825
78.640,-15823
78.641,-15812
78.642,-15913
78.643,-16042
78.644,-16082
78.645,-16138
78.646,-16134
78.647,-16148
78.648,-16121
78.649,-16093
78.650,-16152
78.651,-16185
78.652,-16209
78.653,-16272
78.654,-16314
78.655,-16351
78.656,-16234
78.657,-15919
78.658,-15692
78.659,-15716
78.660,-15929
78.661,-16040
78.662,-16127
78.663,-16166
78.664,-16256
78.665,-16303
78.666,-16337
78.667,-16429
78.668,-16531
78.669,-16573
78.670,-16638
78.671,-16645
78.672,-16624
78.673,-16626
78.674,-16609
78.675,-16490
78.676,-16314
78.677,-16195
78.678,-16107
78.679,-16079
78.680,-15902
78.681,-15767
78.682,-15701
78.683,-15913
78.684,-16123
78.685,-16024
78.686,-16019
78.687,-16077
78.688,-16047
78.689,-15951
78.690,-15952
78.691,-15972
78.692,-16104
78.693,-16267
78.694,-16384
78.695,-16542
78.696,-16762
78.697,-16991
78.698,-17031
78.699,-17049
78.700,-17166
78.701,-17224
78.702,-16996
78.703,-16781
78.704,-16443
78.705,-16104
78.706,-15925
78.707,-15802
78.708,-15697
78.709,-15741
78.710,-15791
78.711,-15700
78.712,-15690
78.713,-15726
78.714,-15669
78.715,-15693
78.716,-15740
78.717,-15917
78.718,-16016
78.719,-16007
78.720,-15987
78.721,-15946
78.722,-15960
78.723,-16099
78.724,-16215
78.725,-16338
78.726,-16541
78.727,-16652
78.728,-16739
78.729,-16787
78.730,-16822
78.731,-16846
78.732,-16784
78.733,-16649
78.734,-16634
78.735,-16752
78.736,-16771
78.737,-16664
78.738,-16510
78.739,-16400
78.740,-16244
78.741,-16079
78.742,-15969
78.743,-15978
78.744,-16102
78.745,-15981
78.746,-15809
78.747,-15849
78.748,-15851
78.749,-15606
78.750,-15428
78.751,-15196
78.752,-15141
78.753,-15212
78.754,-15352
78.755,-15630
78.756,-15954
78.757,-16117
78.758,-16129
78.759,-16229
78.760,-16356
78.761,-16574
78.762,-16721
78.763,-16837
78.764,-16966
78.765,-16921
78.766,-16851
78.767,-16886
78.768,-16888
78.769,-16955
78.770,-17089
78.771,-17208
78.772,-17294
78.773,-17344
78.774,-17333
78.775,-17437
78.776,-17467
78.777,-17444
78.778,-17497
78.779,-17481
78.780,-17399
78.781,-17287
78.782,-16926
78.783,-16667
78.784,-16606
78.785,-16446
78.786,-16186
78.787,-15974
78.788,-16157
78.789,-16107
78.790,-15866
78.791,-15790
78.792,-15856
78.793,-16023
78.794,-16084
78.795,-16058
78.796,-15974
78.797,-15686
78.798,-15435
78.799,-15369
78.800,-15297
78.801,-15191
78.802,-15171
78.803,-15097
78.804,-15149
78.805,-15286
78.806,-15266
78.807,-15316
78.808,-15496
78.809,-15594
78.810,-15694
78.811,-15844
78.812,-15976
78.813,-16126
78.814,-16336
78.815,-16542
78.816,-16797
78.817,-16989
78.818,-17039
78.819,-16961
78.820,-16826
78.821,-16846
78.822,-16937
78.823,-16992
78.824,-17002
78.825,-16937
78.826,-16822
78.827,-16771
78.828,-16815
78.829,-16894
78.830,-16756
78.831,-16710
78.832,-16885
78.833,-16919
78.834,-16917
78.835,-17078
78.836,-16951
78.837,-16561
78.838,-16151
78.839,-16039
78.840,-15970
78.841,-15904
78.842,-15776
78.843,-15759
78.844,-15926
78.845,-15961
78.846,-15994
78.847,-16121
78.848,-16296
78.849,-16367
78.850,-16362
78.851,-16352
78.852,-16303
78.853,-16306
78.854,-16441
78.855,-16582
78.856,-16631
78.857,-16483
78.858,-16302
78.859,-16208
78.860,-16172
78.861,-16237
78.862,-16353
78.863,-16587
78.864,-16738
78.865,-16751
78.866,-17028
78.867,-17060
78.868,-17017
78.869,-16991
78.870,-17006
78.871,-17049
78.872,-16974
78.873,-16874
78.874,-16799
78.875,-16779
78.876,-16742
78.877,-16737
78.878,-16789
78.879,-16776
78.880,-16776
78.881,-16817
78.882,-16781
78.883,-16733
78.884,-16742
78.885,-16775
78.886,-16752
78.887,-16833
78.888,-16921
78.889,-16996
78.890,-17009
78.891,-16867
78.892,-16811
78.893,-16827
78.894,-16926
78.895,-17009
78.896,-17046
78.897,-17075
78.898,-17147
78.899,-17136
78.900,-17162
78.901,-17231
78.902,-17206
78.903,-17132
78.904,-17024
78.905,-17031
78.906,-16946
78.907,-16887
78.908,-16846
78.909,-16899
78.910,-16903
78.911,-16867
78.912,-16857
78.913,-16867
78.914,-16896
78.915,-16929
78.916,-16901
78.917,-16804
78.918,-16774
78.919,-16756
78.920,-16717
78.921,-16686
78.922,-16699
78.923,-16714
78.924,-16737
78.925,-16701
78.926,-16724
78.927,-16734
78.928,-16698
78.929,-16706
78.930,-16717
78.931,-16620
78.932,-16493
78.933,-16386
78.934,-16349
78.935,-16344
78.936,-16255
78.937,-16295
78.938,-16429
78.939,-16449
78.940,-16422
78.941,-16530
78.942,-16482
78.943,-16320
78.944,-16415
78.945,-16357
78.946,-16173
78.947,-16029
78.948,-16063
78.949,-16141
78.950,-16270
78.951,-16279
78.952,-16167
78.953,-16087
78.954,-16142
78.955,-16190
78.956,-16116
78.957,-16053
78.958,-16051
78.959,-16037
78.960,-16057
78.961,-16099
78.962,-16137
78.963,-16085
78.964,-16089
78.965,-15962
78.966,-15889
78.967,-15892
78.968,-15937
78.969,-15942
78.970,-16001
78.971,-15977
78.972,-15978
78.973,-15972
78.974,-16020
78.975,-16025
78.976,-15965
78.977,-15934
78.978,-15997
78.979,-16063
78.980,-16084
78.981,-16069
78.982,-16104
78.983,-16089
78.984,-16049
78.985,-15949
78.986,-15984
78.987,-16028
78.988,-16062
78.989,-16089
78.990,-16141
78.991,-16263
78.992,-16338
78.993,-16364
78.994,-16407
78.995,-16480
78.996,-16547
78.997,-16594
78.998,-16620
78.999,-16586
79.000,-16586
79.001,-16553
79.002,-16535
79.003,-16484
79.004,-16396
79.005,-16406
79.006,-16313
79.007,-16197
79.008,-16221
79.009,-16834
79.010,-17451
79.011,-17464
79.012,-17594
79.013,-17674
79.014,-17425
79.015,-17325
79.016,-17185
79.017,-16994
79.018,-16958
79.019,-16970
79.020,-17082
79.021,-17305
79.022,-17537
79.023,-17883
79.024,-18061
79.025,-17891
79.026,-17714
79.027,-17741
79.028,-17959
79.029,-18277
79.030,-18402
79.031,-18309
79.032,-17996
79.033,-17656
79.034,-17414
79.035,-16829
79.036,-16142
79.037,-15821
79.038,-15568
79.039,-15556
79.040,-15760
79.041,-16133
79.042,-16292
79.043,-16378
79.044,-16340
79.045,-16158
79.046,-15894
79.047,-15492
79.048,-15057
79.049,-14688
79.050,-14567
79.051,-14985
79.052,-15396
79.053,-15681
79.054,-15918
79.055,-16376
79.056,-16774
79.057,-16958
79.058,-16902
79.059,-16892
79.060,-17002
79.061,-17062
79.062,-16925
79.063,-16744
79.064,-16683
79.065,-16604
79.066,-16429
79.067,-16346
79.068,-16256
79.069,-16273
79.070,-16467
79.071,-16463
79.072,-16539
79.073,-16519
79.074,-16433
79.075,-16276
79.076,-16239
79.077,-16311
79.078,-16221
79.079,-16141
79.080,-15964
79.081,-15720
79.082,-15637
79.083,-15691
79.084,-15698
79.085,-15689
79.086,-15847
79.087,-16254
79.088,-16563
79.089,-16695
79.090,-16516
79.091,-16414
79.092,-16357
79.093,-16314
79.094,-16227
79.095,-16294
79.096,-16493
79.097,-16575
79.098,-16629
79.099,-16608
79.100,-16577
79.101,-16671
79.102,-16739
79.103,-16748
79.104,-16858
79.105,-16894
79.106,-16911
79.107,-16934
79.108,-17001
79.109,-17137
79.110,-17302
79.111,-17212
79.112,-16943
79.113,-16895
79.114,-16774
79.115,-16602
79.116,-16651
79.117,-17021
79.118,-17106
79.119,-17021
79.120,-16978
79.121,-17268
79.122,-17607
79.123,-17544
79.124,-17402
79.125,-17254
79.126,-17142
79.127,-16982
79.128,-16849
79.129,-16862
79.130,-16968
79.131,-16884
79.132,-16952
79.133,-17028
79.134,-17139
79.135,-17281
79.136,-17130
79.137,-16943
79.138,-16808
79.139,-16659
79.140,-16649
79.141,-16763
79.142,-16906
79.143,-16881
79.144,-16851
79.145,-16906
79.146,-16922
79.147,-16887
79.148,-16918
79.149,-16946
79.150,-16764
79.151,-16629
79.152,-16667
79.153,-16749
79.154,-16943
79.155,-17058
79.156,-17130
79.157,-17093
79.158,-17071
79.159,-16875
79.160,-16715
79.161,-16714
79.162,-16772
79.163,-16872
79.164,-17037
79.165,-17064
79.166,-17012
79.167,-17002
79.168,-16856
79.169,-16717
79.170,-16765
79.171,-16942
79.172,-17121
79.173,-17266
79.174,-17443
79.175,-17630
79.176,-17748
79.177,-17911
79.178,-17945
79.179,-18061
79.180,-18351
79.181,-18519
79.182,-18545
79.183,-18579
79.184,-18477
79.185,-18381
79.186,-18348
79.187,-18304
79.188,-18319
79.189,-18326
79.190,-18351
79.191,-18350
79.192,-18199
79.193,-18174
79.194,-18301
79.195,-18294
79.196,-18148
79.197,-18003
79.198,-17956
79.199,-18122
79.200,-18316
79.201,-18269
79.202,-18127
79.203,-18188
79.204,-18287
79.205,-18427
79.206,-18634
79.207,-18943
79.208,-18985
79.209,-18920
79.210,-18977
79.211,-19066
79.212,-19105
79.213,-19133
79.214,-19088
79.215,-19009
79.216,-19004
79.217,-19036
79.218,-18922
79.219,-18789
79.220,-18846
79.221,-18917
79.222,-18924
79.223,-19047
79.224,-19146
79.225,-19143
79.226,-19167
79.227,-19147
79.228,-19248
79.229,-19616
79.230,-19889
79.231,-19812
79.232,-19794
79.233,-19947
79.234,-20174
79.235,-20285
79.236,-20301
79.237,-20158
79.238,-19968
79.239,-19722
79.240,-19579
79.241,-19527
79.242,-19419
79.243,-19298
79.244,-19158
79.245,-18859
79.246,-18712
79.247,-18616
79.248,-18675
79.249,-18737
79.250,-19012
79.251,-19000
79.252,-18742
79.253,-18436
79.254,-18242
79.255,-18252
79.256,-18397
79.257,-18690
79.258,-18933
79.259,-19026
79.260,-19184
79.261,-19399
79.262,-19621
79.263,-19816
79.264,-19966
79.265,-20110
79.266,-20264
79.267,-20296
79.268,-20121
79.269,-20072
79.270,-19986
79.271,-19947
79.272,-19654
79.273,-19394
79.274,-19279
79.275,-19178
79.276,-19134
79.277,-19032
79.278,-19071
79.279,-19220
79.280,-18967
79.281,-18631
79.282,-18430
79.283,-18309
79.284,-18142
79.285,-18171
79.286,-18429
79.287,-18122
79.288,-17692
79.289,-17409
79.290,-17551
79.291,-17724
79.292,-17548
79.293,-17557
79.294,-17897
79.295,-18166
79.296,-18084
79.297,-17746
79.298,-17435
79.299,-17287
79.300,-17146
79.301,-17248
79.302,-17450
79.303,-17207
79.304,-16884
79.305,-16848
79.306,-16989
79.307,-17271
79.308,-17266
79.309,-16966
79.310,-16953
79.311,-16968
79.312,-16783
79.313,-16734
79.314,-16816
79.315,-16824
79.316,-16656
79.317,-16471
79.318,-16299
79.319,-16269
79.320,-16392
79.321,-16497
79.322,-16527
79.323,-16590
79.324,-16647
79.325,-16768
79.326,-16827
79.327,-16816
79.328,-16811
79.329,-16886
79.330,-16951
79.331,-17079
79.332,-17261
79.333,-17445
79.334,-17674
79.335,-17895
79.336,-18045
79.337,-17929
79.338,-17749
79.339,-17629
79.340,-17567
79.341,-17546
79.342,-17717
79.343,-18224
79.344,-18521
79.345,-18347
79.346,-18079
79.347,-17973
79.348,-17781
79.349,-17517
79.350,-17327
79.351,-17134
79.352,-16986
79.353,-16914
79.354,-16876
79.355,-16752
79.356,-16533
79.357,-16294
79.358,-16044
79.359,-15861
79.360,-15711
79.361,-15689
79.362,-15716
79.363,-15785
79.364,-15745
79.365,-15661
79.366,-15640
79.367,-15679
79.368,-15987
79.369,-16484
79.370,-16419
79.371,-16094
79.372,-16035
79.373,-16153
79.374,-16342
79.375,-16534
79.376,-16582
79.377,-16496
79.378,-16534
79.379,-16631
79.380,-16536
79.381,-16444
79.382,-16373
79.383,-16275
79.384,-16223
79.385,-16211
79.386,-16070
79.387,-15966
79.388,-16084
79.389,-16241
79.390,-16381
79.391,-16437
79.392,-16403
79.393,-16394
79.394,-16432
79.395,-16444
79.396,-16479
79.397,-16566
79.398,-16719
79.399,-16903
79.400,-16971
79.401,-16973
79.402,-17014
79.403,-16827
79.404,-16589
79.405,-16476
79.406,-16270
79.407,-16130
79.408,-16086
79.409,-16183
79.410,-16375
79.411,-16330
79.412,-16287
79.413,-16402
79.414,-16381
79.415,-16351
79.416,-16397
79.417,-16471
79.418,-16614
79.419,-16684
79.420,-16677
79.421,-16741
79.422,-16874
79.423,-16910
79.424,-16751
79.425,-16480
79.426,-16429
79.427,-16535
79.428,-16547
79.429,-16662
79.430,-16710
79.431,-16635
79.432,-16555
79.433,-16616
79.434,-16641
79.435,-16626
79.436,-16554
79.437,-16552
79.438,-16607
79.439,-16713
79.440,-16702
79.441,-16666
79.442,-16677
79.443,-16663
79.444,-16534
79.445,-16287
79.446,-16357
79.447,-16577
79.448,-16593
79.449,-16643
79.450,-16652
79.451,-16787
79.452,-16839
79.453,-16761
79.454,-16771
79.455,-16772
79.456,-16775
79.457,-16716
79.458,-16777
79.459,-16727
79.460,-16618
79.461,-16671
79.462,-16733
79.463,-16836
79.464,-16839
79.465,-16645
79.466,-16511
79.467,-16510
79.468,-16587
79.469,-16564
79.470,-16542
79.471,-16614
79.472,-16753
79.473,-16897
79.474,-16898
79.475,-16963
79.476,-16949
79.477,-16915
79.478,-16897
79.479,-16856
79.480,-16801
79.481,-16740
79.482,-16705
79.483,-16574
79.484,-16436
79.485,-16379
79.486,-16426
79.487,-16522
79.488,-16601
79.489,-16581
79.490,-16506
79.491,-16517
79.492,-16437
79.493,-16388
79.494,-16236
79.495,-16109
79.496,-16176
79.497,-16269
79.498,-16353
79.499,-16393
79.500,-16461
79.501,-16404
79.502,-16143
79.503,-16016
79.504,-15989
79.505,-15894
79.506,-15786
79.507,-15980
79.508,-16265
79.509,-16314
79.510,-16162
79.511,-16199
79.512,-16397
79.513,-16644
79.514,-17113
79.515,-17543
79.516,-17647
79.517,-17644
79.518,-17732
79.519,-17731
79.520,-17622
79.521,-17627
79.522,-17743
79.523,-17709
79.524,-17670
79.525,-17821
79.526,-17806
79.527,-17611
79.528,-17169
79.529,-17012
79.530,-17010
79.531,-16798
79.532,-16772
79.533,-16557
79.534,-16206
79.535,-16011
79.536,-15915
79.537,-15892
79.538,-16109
79.539,-16202
79.540,-16335
79.541,-16496
79.542,-16588
79.543,-16629
79.544,-16787
79.545,-17077
79.546,-17334
79.547,-17260
79.548,-17200
79.549,-17243
79.550,-17433
79.551,-17516
79.552,-17516
79.553,-17415
79.554,-17371
79.555,-17376
79.556,-17337
79.557,-17158
79.558,-17077
79.559,-17212
79.560,-17344
79.561,-17273
79.562,-17244
79.563,-17268
79.564,-17251
79.565,-17176
79.566,-17112
79.567,-17004
79.568,-16909
79.569,-16987
79.570,-16983
79.571,-17027
79.572,-17000
79.573,-16945
79.574,-16949
79.575,-17024
79.576,-17138
79.577,-17176
79.578,-17273
79.579,-17384
79.580,-17394
79.581,-17345
79.582,-17311
79.583,-17241
79.584,-17207
79.585,-17019
79.586,-16834
79.587,-16696
79.588,-16826
79.589,-17024
79.590,-17025
79.591,-16954
79.592,-16964
79.593,-16914
79.594,-16821
79.595,-16834
79.596,-16816
79.597,-16669
79.598,-16598
79.599,-16612
79.600,-16524
79.601,-16327
79.602,-16406
79.603,-16502
79.604,-16645
79.605,-16632
79.606,-16459
79.607,-16443
79.608,-16501
79.609,-16572
79.610,-16502
79.611,-16419
79.612,-16410
79.613,-16246
79.614,-15957
79.615,-15811
79.616,-15962
79.617,-16279
79.618,-16321
79.619,-16102
79.620,-16123
79.621,-16072
79.622,-15966
79.623,-15974
79.624,-15954
79.625,-15820
79.626,-15824
79.627,-15923
79.628,-16101
79.629,-16313
79.630,-16484
79.631,-16470
79.632,-16321
79.633,-16352
79.634,-16430
79.635,-16317
79.636,-16373
79.637,-16317
79.638,-16077
79.639,-16047
79.640,-16137
79.641,-16133
79.642,-16134
79.643,-16104
79.644,-16127
79.645,-16264
79.646,-16457
79.647,-16492
79.648,-16538
79.649,-16463
79.650,-16552
79.651,-16707
79.652,-16706
79.653,-16739
79.654,-16871
79.655,-16969
79.656,-16971
79.657,-16787
79.658,-16650
79.659,-16563
79.660,-16509
79.661,-16441
79.662,-16337
79.663,-16277
79.664,-16356
79.665,-16672
79.666,-16811
79.667,-16950
79.668,-17066
79.669,-17179
79.670,-17291
79.671,-17518
79.672,-17508
79.673,-17455
79.674,-17456
79.675,-17296
79.676,-17183
79.677,-17294
79.678,-17501
79.679,-17692
79.680,-18047
79.681,-18149
79.682,-18309
79.683,-18374
79.684,-18366
79.685,-18478
79.686,-18680
79.687,-18959
79.688,-18864
79.689,-18916
79.690,-18845
79.691,-18099
79.692,-17166
79.693,-16451
79.694,-15734
79.695,-15483
79.696,-15463
79.697,-15416
79.698,-15699
79.699,-16203
79.700,-16482
79.701,-16807
79.702,-16935
79.703,-16728
79.704,-16245
79.705,-15739
79.706,-15319
79.707,-15004
79.708,-14879
79.709,-14964
79.710,-15200
79.711,-15574
79.712,-15870
79.713,-16079
79.714,-16417
79.715,-16602
79.716,-16672
79.717,-16843
79.718,-16962
79.719,-17005
79.720,-16902
79.721,-16627
79.722,-16593
79.723,-16669
79.724,-16592
79.725,-16496
79.726,-16526
79.727,-16660
79.728,-16896
79.729,-17013
79.730,-16999
79.731,-16884
79.732,-16651
79.733,-16492
79.734,-16597
79.735,-16825
79.736,-16936
79.737,-16979
79.738,-16966
79.739,-16931
79.740,-16941
79.741,-16930
79.742,-16907
79.743,-16958
79.744,-16880
79.745,-16728
79.746,-16662
79.747,-16691
79.748,-16652
79.749,-16646
79.750,-16635
79.751,-16504
79.752,-16525
79.753,-16655
79.754,-16647
79.755,-16721
79.756,-16793
79.757,-16762
79.758,-16744
79.759,-16751
79.760,-16833
79.761,-16787
79.762,-16789
79.763,-16899
79.764,-16809
79.765,-16788
79.766,-16852
79.767,-16912
79.768,-16829
79.769,-16581
79.770,-16501
79.771,-16670
79.772,-16792
79.773,-16701
79.774,-16559
79.775,-16557
79.776,-16648
79.777,-16635
79.778,-16631
79.779,-16719
79.780,-16777
79.781,-16850
79.782,-17069
79.783,-17161
79.784,-17126
79.785,-16970
79.786,-16821
79.787,-16883
79.788,-17028
79.789,-17054
